VG, VTG, VD, ID, IG, IS, ITG
-0.56, -1, -0.05, 2.8E-13, -5E-13, 0, 0
-0.58, -1, -0.05, -4.6000000000000006E-13, 0, 0, -5E-13
-0.6, -1, -0.05, 3.0000000000000005E-14, 0, 0, 0
-0.62, -1, -0.05, 1.4E-13, 0, 0, -5E-13
-0.64, -1, -0.05, 1.8000000000000002E-13, 0, 0, -5E-13
-0.66, -1, -0.05, 3.0000000000000005E-14, 0, 0, -5E-13
-0.68, -1, -0.05, 3.1000000000000004E-13, 0, 0, 0
-0.70000000000000007, -1, -0.05, 1.0000000000000002E-14, 0, 0, -5E-13
-0.72, -1, -0.05, 1.4E-13, 0, 0, -5E-13
-0.74, -1, -0.05, 1.2000000000000002E-13, 0, 0, 0
-0.76, -1, -0.05, -1E-13, -5E-13, 5E-13, 0
-0.78, -1, -0.05, -4.0000000000000006E-14, 0, 0, 0
-0.8, -1, -0.05, -3.7000000000000004E-13, 0, 5E-13, 0
-0.82000000000000006, -1, -0.05, -6.8E-13, 0, 1E-12, 0
-0.84, -1, -0.05, -1.4200000000000002E-12, -5E-13, 1.5E-12, -5E-13
-0.86, -1, -0.05, -2.14E-12, 0, 2E-12, 5E-13
-0.88, -1, -0.05, -2.7800000000000003E-12, 0, 3E-12, 0
-0.9, -1, -0.05, -4.4400000000000005E-12, -5E-13, 4.5E-12, 0
-0.92, -1, -0.05, -7.5800000000000012E-12, -5E-13, 7.5E-12, -5E-13
-0.94000000000000006, -1, -0.05, -1.1450000000000002E-11, 0, 1.2E-11, 0
-0.96, -1, -0.05, -1.834E-11, 0, 1.9E-11, 0
-0.98, -1, -0.05, -2.8870000000000003E-11, 0, 2.9E-11, 0
-1, -1, -0.05, -4.4440000000000004E-11, 0, 4.45E-11, 0
-1.02, -1, -0.05, -6.995E-11, 0, 7E-11, -5E-13
-1.04, -1, -0.05, -1.0966000000000001E-10, 0, 1.1049999999999999E-10, 0
-1.06, -1, -0.05, -1.6851000000000002E-10, -5E-13, 1.6849999999999999E-10, 0
-1.08, -1, -0.05, -2.6045E-10, -5E-13, 2.65E-10, 0
-1.1, -1, -0.05, -4.0409000000000005E-10, 0, 4.045E-10, 0
-1.12, -1, -0.05, -6.2038000000000008E-10, 0, 6.1699999999999994E-10, -5E-13
-1.1400000000000001, -1, -0.05, -9.3512E-10, 0, 9.3199999999999988E-10, 0
-1.16, -1, -0.05, -1.3976E-09, 0, 1.3964999999999999E-09, -5E-13
-1.18, -1, -0.05, -2.0721E-09, 0, 2.072E-09, -5E-13
-1.2, -1, -0.05, -3.0259E-09, 0, 3.05E-09, 0
-1.22, -1, -0.05, -4.3953E-09, 0, 4.407E-09, 0
-1.24, -1, -0.05, -6.2427E-09, 0, 6.2605E-09, 0
-1.26, -1, -0.05, -8.6606E-09, 0, 8.6345E-09, 0
-1.28, -1, -0.05, -1.1540999999999999E-08, -5E-13, 1.159E-08, 0
-1.3, -1, -0.05, -1.52126E-08, 0, 1.5185E-08, -5E-13
-1.32, -1, -0.05, -1.93464E-08, -5E-13, 1.9299999999999997E-08, 0
-1.34, -1, -0.05, -2.3930199999999997E-08, 0, 2.4055E-08, -5E-13
-1.36, -1, -0.05, -2.9129599999999998E-08, 0, 2.901E-08, -5E-13
-1.3800000000000001, -1, -0.05, -3.45258E-08, 0, 3.457E-08, 0
-1.4000000000000001, -1, -0.05, -4.0331999999999993E-08, 0, 4.0274999999999995E-08, -5E-13
-1.42, -1, -0.05, -4.6225999999999993E-08, 0, 4.6235E-08, 0
-1.44, -1, -0.05, -5.2400799999999996E-08, 0, 5.251E-08, 0
-1.46, -1, -0.05, -5.8751799999999991E-08, 0, 5.8749999999999993E-08, -5E-13
-1.48, -1, -0.05, -6.5057399999999993E-08, 0, 6.511999999999999E-08, 5E-13
-1.5, -1, -0.05, -7.1511799999999988E-08, 0, 7.1485E-08, -5E-13
-1.52, -1, -0.05, -7.8011E-08, 0, 7.8045E-08, -5E-13
-1.54, -1, -0.05, -8.4487399999999989E-08, 0, 8.4519999999999992E-08, -5E-13
-1.56, -1, -0.05, -9.11716E-08, 0, 9.1075E-08, -5E-13
-1.58, -1, -0.05, -9.74604E-08, 0, 9.7544999999999991E-08, 0
-1.6, -1, -0.05, -1.0420339999999999E-07, 0, 1.04065E-07, 0
-1.62, -1, -0.05, -1.106144E-07, 0, 1.10575E-07, 0
-1.6400000000000001, -1, -0.05, -1.1692E-07, 0, 1.1704999999999999E-07, 0
-1.6600000000000001, -1, -0.05, -1.2348E-07, 0, 1.2334999999999998E-07, 0
-1.68, -1, -0.05, -1.2976E-07, 0, 1.2985E-07, -5E-13
-1.7, -1, -0.05, -1.3612E-07, 0, 1.3614999999999999E-07, -5E-13
-1.72, -1, -0.05, -1.4242E-07, -5E-13, 1.4249999999999999E-07, 0
-1.74, -1, -0.05, -1.488E-07, 0, 1.4879999999999998E-07, -5E-13
-1.76, -1, -0.05, -1.5488E-07, 0, 1.55E-07, 0
-1.78, -1, -0.05, -1.6132E-07, 0, 1.6125E-07, 0
-1.8, -1, -0.05, -1.6744E-07, 0, 1.6749999999999998E-07, 5E-13
-1.82, -1, -0.05, -1.7348E-07, 0, 1.7355E-07, 0
-1.84, -1, -0.05, -1.7977999999999999E-07, -5E-13, 1.7974999999999998E-07, 0
-1.86, -1, -0.05, -1.8572E-07, 0, 1.8569999999999998E-07, 0
-1.8800000000000001, -1, -0.05, -1.9188E-07, 0, 1.919E-07, 0
-1.9000000000000001, -1, -0.05, -1.9784E-07, 0, 1.979E-07, 0
-1.92, -1, -0.05, -2.0386E-07, 0, 2.0385E-07, 0
-1.94, -1, -0.05, -2.0978E-07, 0, 2.0974999999999998E-07, 0
-1.96, -1, -0.05, -2.1576E-07, 0, 2.1559999999999997E-07, 5E-13
-1.98, -1, -0.05, -2.2134E-07, 0, 2.2139999999999998E-07, 5E-13
-2, -1, -0.05, -2.2742E-07, -5E-13, 2.2739999999999999E-07, 0
-2.02, -1, -0.05, -2.331E-07, 0, 2.331E-07, 0
-2.04, -1, -0.05, -2.3904E-07, -5E-13, 2.3899999999999996E-07, -5E-13
-2.06, -1, -0.05, -2.447E-07, 0, 2.4459999999999995E-07, 0
-2.08, -1, -0.05, -2.5048E-07, -5E-13, 2.5039999999999997E-07, -5E-13
-2.1, -1, -0.05, -2.5598E-07, 0, 2.5609999999999997E-07, 0
-2.12, -1, -0.05, -2.6186E-07, 0, 2.618E-07, -5E-13
-2.14, -1, -0.05, -2.6724E-07, -5E-13, 2.6739999999999997E-07, 5E-13
-2.16, -1, -0.05, -2.7285999999999997E-07, -5E-13, 2.7304999999999997E-07, 0
-2.18, -1, -0.05, -2.7852E-07, 0, 2.7854999999999996E-07, -5E-13
-2.2, -1, -0.05, -2.8424E-07, 0, 2.8414999999999996E-07, 0
-2.22, -1, -0.05, -2.896E-07, 0, 2.8955E-07, -5E-13
-2.24, -1, -0.05, -2.951E-07, -5E-13, 2.951E-07, 5E-13
-2.2600000000000002, -1, -0.05, -3.0054E-07, 0, 3.0044999999999997E-07, -5E-13
-2.2800000000000002, -1, -0.05, -3.0602E-07, 0, 3.0599999999999996E-07, -5E-13
-2.3000000000000003, -1, -0.05, -3.1132E-07, 0, 3.1135E-07, -5E-13
-2.32, -1, -0.05, -3.1658E-07, 0, 3.1675E-07, -5E-13
-2.34, -1, -0.05, -3.2204E-07, 0, 3.2199999999999995E-07, -5E-13
-2.36, -1, -0.05, -3.2726E-07, 0, 3.2729999999999997E-07, 0
-2.38, -1, -0.05, -3.3244E-07, 0, 3.325E-07, -5E-13
-2.4, -1, -0.05, -3.3792E-07, 0, 3.3779999999999997E-07, 0
-2.42, -1, -0.05, -3.4298E-07, 0, 3.4305E-07, -5E-13
-2.44, -1, -0.05, -3.4822E-07, 0, 3.4819999999999995E-07, 0
-2.46, -1, -0.05, -3.5314E-07, 0, 3.5329999999999997E-07, 0
-2.48, -1, -0.05, -3.5843999999999997E-07, 0, 3.585E-07, 5E-13
-2.5, -1, -0.05, -3.636E-07, -5E-13, 3.6354999999999994E-07, -5E-13
-2.52, -1, -0.05, -3.6872E-07, 0, 3.6864999999999996E-07, -5E-13
-2.54, -1, -0.05, -3.7364E-07, 0, 3.7359999999999996E-07, 0
-2.56, -1, -0.05, -3.786E-07, -5E-13, 3.7869999999999997E-07, 0
-2.58, -1, -0.05, -3.8359999999999997E-07, 0, 3.8375E-07, 0
-2.6, -1, -0.05, -3.8872E-07, 0, 3.887E-07, 0
-2.62, -1, -0.05, -3.9358E-07, 0, 3.9375E-07, 5E-13
-2.64, -1, -0.05, -3.9839999999999997E-07, 0, 3.9865E-07, 0
-2.66, -1, -0.05, -4.0334E-07, 0, 4.0345E-07, 5E-13
-2.68, -1, -0.05, -4.0824E-07, -1E-12, 4.0835E-07, 0
-2.7, -1, -0.05, -4.1318E-07, 0, 4.133E-07, 0
-2.72, -1, -0.05, -4.1828E-07, 0, 4.1814999999999997E-07, 0
-2.74, -1, -0.05, -4.2267999999999997E-07, 0, 4.2289999999999996E-07, -5E-13
-2.7600000000000002, -1, -0.05, -4.277E-07, 0, 4.2754999999999993E-07, 0
-2.7800000000000002, -1, -0.05, -4.3229999999999997E-07, 0, 4.3249999999999994E-07, 0
-2.8000000000000003, -1, -0.05, -4.3736E-07, 0, 4.3719999999999997E-07, 0
-2.82, -1, -0.05, -4.4186E-07, 0, 4.4194999999999996E-07, 0
-2.84, -1, -0.05, -4.4662E-07, -5E-13, 4.4654999999999993E-07, 0
-2.86, -1, -0.05, -4.5128E-07, 0, 4.5129999999999997E-07, 0
-2.88, -1, -0.05, -4.559E-07, 0, 4.5594999999999995E-07, 0
-2.9, -1, -0.05, -4.6058E-07, -5E-13, 4.606E-07, -5E-13
-2.92, -1, -0.05, -4.6524E-07, 0, 4.6509999999999995E-07, -5E-13
-2.94, -1, -0.05, -4.695E-07, 0, 4.6965E-07, 0
-2.96, -1, -0.05, -4.74E-07, 0, 4.7414999999999994E-07, 0
-2.98, -1, -0.05, -4.7874E-07, 0, 4.7875E-07, 0
-3, -1, -0.05, -4.8312E-07, 0, 4.832E-07, -5E-13
0.3, -1.5, -0.05, 2.3000000000000003E-13, 0, 0, 0
0.28, -1.5, -0.05, 6.0000000000000009E-14, 0, 0, 0
0.26, -1.5, -0.05, 3.0000000000000005E-14, 0, 0, -5E-13
0.24, -1.5, -0.05, -4.0000000000000006E-14, 0, 0, -5E-13
0.22, -1.5, -0.05, 3.0000000000000003E-13, 5E-13, 0, 0
0.2, -1.5, -0.05, 3.1000000000000004E-13, 0, 0, 5E-13
0.18, -1.5, -0.05, 3.0000000000000005E-14, 0, 0, 0
0.16, -1.5, -0.05, -1.7E-13, 0, 0, -5E-13
0.14, -1.5, -0.05, 1.2000000000000002E-13, 0, 0, 0
0.12, -1.5, -0.05, 2.8E-13, 0, 0, 0
0.1, -1.5, -0.05, 1.1000000000000001E-13, 0, 0, -5E-13
0.08, -1.5, -0.05, -1E-13, 0, 0, 0
0.06, -1.5, -0.05, 3.8000000000000005E-13, 0, 0, 0
0.04, -1.5, -0.05, 5.9E-13, 0, 0, 0
0.02, -1.5, -0.05, 1.1000000000000001E-13, 0, 0, -5E-13
0, -1.5, -0.05, -2.8E-13, 0, 0, 0
-0.02, -1.5, -0.05, 6.1E-13, 0, 0, 0
-0.04, -1.5, -0.05, 3.7000000000000004E-13, 0, 0, 5E-13
-0.06, -1.5, -0.05, 1.5000000000000002E-13, 0, 0, 0
-0.08, -1.5, -0.05, 0, 0, 0, -5E-13
-0.1, -1.5, -0.05, -1E-13, 0, 0, 0
-0.12, -1.5, -0.05, 3.0000000000000003E-13, 0, 0, 0
-0.14, -1.5, -0.05, -5E-14, 0, 0, 0
-0.16, -1.5, -0.05, -1.7E-13, 0, 0, 0
-0.18, -1.5, -0.05, -2.3000000000000003E-13, 0, 0, -5E-13
-0.2, -1.5, -0.05, 1.9000000000000002E-13, 0, 0, -5E-13
-0.22, -1.5, -0.05, 1.8000000000000002E-13, 0, 0, -5E-13
-0.24, -1.5, -0.05, -5E-14, 0, 0, 0
-0.26, -1.5, -0.05, 2E-13, 0, 0, 0
-0.28, -1.5, -0.05, 1.8000000000000002E-13, 0, 0, 5E-13
-0.3, -1.5, -0.05, 2.6E-13, -5E-13, 0, -5E-13
-0.32, -1.5, -0.05, 3.3E-13, -5E-13, 0, 0
-0.34, -1.5, -0.05, -1.9000000000000002E-13, 0, 0, 0
-0.36, -1.5, -0.05, 2.2000000000000002E-13, 0, 0, -5E-13
-0.38, -1.5, -0.05, 6.0000000000000009E-14, 0, 0, 0
-0.4, -1.5, -0.05, 7E-14, -5E-13, 0, -5E-13
-0.42, -1.5, -0.05, -2.1000000000000001E-13, 0, 0, -5E-13
-0.44, -1.5, -0.05, 4.0000000000000006E-14, 0, -5E-13, -5E-13
-0.46, -1.5, -0.05, 1.8000000000000002E-13, 0, 0, 0
-0.48, -1.5, -0.05, -2.0000000000000003E-14, 0, 0, -5E-13
-0.5, -1.5, -0.05, 4.0000000000000006E-14, 0, 0, 0
-0.52, -1.5, -0.05, -4.8000000000000008E-13, 0, 0, -5E-13
-0.54, -1.5, -0.05, -1.6000000000000003E-13, 0, 5E-13, 0
-0.56, -1.5, -0.05, -2.5E-13, -5E-13, 5E-13, 0
-0.58, -1.5, -0.05, -7.5E-13, 0, 1E-12, 0
-0.6, -1.5, -0.05, -1.12E-12, 0, 1E-12, -5E-13
-0.62, -1.5, -0.05, -1.6300000000000001E-12, 0, 1.5E-12, -5E-13
-0.64, -1.5, -0.05, -2.6500000000000002E-12, -5E-13, 2.5E-12, 0
-0.66, -1.5, -0.05, -4.2400000000000005E-12, 0, 4E-12, -5E-13
-0.68, -1.5, -0.05, -5.8E-12, 0, 5.4999999999999996E-12, 0
-0.70000000000000007, -1.5, -0.05, -8.3000000000000014E-12, 0, 8.5E-12, -5E-13
-0.72, -1.5, -0.05, -1.181E-11, 0, 1.1499999999999999E-11, 0
-0.74, -1.5, -0.05, -1.7360000000000002E-11, 0, 1.75E-11, 5E-13
-0.76, -1.5, -0.05, -2.4120000000000003E-11, 0, 2.4E-11, 0
-0.78, -1.5, -0.05, -3.4720000000000004E-11, 0, 3.5E-11, 0
-0.8, -1.5, -0.05, -4.869E-11, -5E-13, 4.9E-11, -5E-13
-0.82000000000000006, -1.5, -0.05, -7.011E-11, 0, 7E-11, -5E-13
-0.84, -1.5, -0.05, -9.8890000000000007E-11, 0, 9.9E-11, 0
-0.86, -1.5, -0.05, -1.3953E-10, 0, 1.42E-10, -5E-13
-0.88, -1.5, -0.05, -1.9743E-10, -5E-13, 1.9849999999999999E-10, 0
-0.9, -1.5, -0.05, -2.8076E-10, 0, 2.83E-10, 0
-0.92, -1.5, -0.05, -3.9405000000000005E-10, 0, 3.935E-10, -5E-13
-0.94000000000000006, -1.5, -0.05, -5.4635000000000008E-10, 0, 5.515E-10, 0
-0.96, -1.5, -0.05, -7.5466000000000006E-10, 0, 7.555E-10, 0
-0.98, -1.5, -0.05, -1.04037E-09, 0, 1.0455E-09, -5E-13
-1, -1.5, -0.05, -1.4331E-09, 0, 1.4145E-09, 0
-1.02, -1.5, -0.05, -1.9084E-09, 0, 1.9325E-09, 0
-1.04, -1.5, -0.05, -2.5984E-09, 0, 2.577E-09, 0
-1.06, -1.5, -0.05, -3.4277E-09, 0, 3.4615E-09, 0
-1.08, -1.5, -0.05, -4.5491E-09, 0, 4.535E-09, -5E-13
-1.1, -1.5, -0.05, -5.8779E-09, 0, 5.916E-09, -5E-13
-1.12, -1.5, -0.05, -7.627E-09, 0, 7.591E-09, -5E-13
-1.1400000000000001, -1.5, -0.05, -9.615E-09, 0, 9.6595E-09, 0
-1.16, -1.5, -0.05, -1.2192E-08, 0, 1.2119999999999999E-08, -5E-13
-1.18, -1.5, -0.05, -1.50128E-08, 0, 1.5035E-08, -5E-13
-1.2, -1.5, -0.05, -1.8576999999999998E-08, 0, 1.8599999999999998E-08, 0
-1.22, -1.5, -0.05, -2.2632599999999996E-08, -5E-13, 2.2575E-08, -5E-13
-1.24, -1.5, -0.05, -2.7225399999999996E-08, 0, 2.7324999999999998E-08, -5E-13
-1.26, -1.5, -0.05, -3.25838E-08, 0, 3.2524999999999995E-08, -5E-13
-1.28, -1.5, -0.05, -3.8352799999999995E-08, -5E-13, 3.833E-08, 0
-1.3, -1.5, -0.05, -4.4684999999999993E-08, 0, 4.4779999999999995E-08, 0
-1.32, -1.5, -0.05, -5.1411599999999996E-08, 0, 5.1455E-08, 5E-13
-1.34, -1.5, -0.05, -5.859E-08, 0, 5.8499999999999994E-08, -5E-13
-1.36, -1.5, -0.05, -6.5883199999999993E-08, 0, 6.5835E-08, 0
-1.3800000000000001, -1.5, -0.05, -7.33834E-08, 0, 7.335999999999999E-08, -5E-13
-1.4000000000000001, -1.5, -0.05, -8.0925399999999987E-08, 0, 8.102E-08, 0
-1.42, -1.5, -0.05, -8.8814199999999988E-08, 0, 8.8744999999999992E-08, -5E-13
-1.44, -1.5, -0.05, -9.6415599999999986E-08, 0, 9.650499999999999E-08, 0
-1.46, -1.5, -0.05, -1.0421319999999999E-07, 0, 1.0407999999999999E-07, 0
-1.48, -1.5, -0.05, -1.118E-07, 0, 1.1185499999999999E-07, -5E-13
-1.5, -1.5, -0.05, -1.1959999999999999E-07, 0, 1.1959999999999999E-07, 0
-1.52, -1.5, -0.05, -1.2724E-07, -5E-13, 1.2715E-07, 0
-1.54, -1.5, -0.05, -1.3474E-07, -5E-13, 1.3485E-07, 5E-13
-1.56, -1.5, -0.05, -1.4228E-07, 0, 1.422E-07, 0
-1.58, -1.5, -0.05, -1.4975999999999999E-07, 0, 1.497E-07, 5E-13
-1.6, -1.5, -0.05, -1.5715999999999999E-07, 0, 1.571E-07, 5E-13
-1.62, -1.5, -0.05, -1.6448E-07, -5E-13, 1.6454999999999998E-07, 5E-13
-1.6400000000000001, -1.5, -0.05, -1.7167999999999999E-07, 0, 1.7164999999999998E-07, -5E-13
-1.6600000000000001, -1.5, -0.05, -1.7886E-07, 0, 1.7894999999999997E-07, 0
-1.68, -1.5, -0.05, -1.8598E-07, -5E-13, 1.8595E-07, -5E-13
-1.7, -1.5, -0.05, -1.931E-07, 0, 1.9304999999999997E-07, -5E-13
-1.72, -1.5, -0.05, -2.0002E-07, 0, 2E-07, 0
-1.74, -1.5, -0.05, -2.0696E-07, 0, 2.0694999999999998E-07, 5E-13
-1.76, -1.5, -0.05, -2.1382E-07, 0, 2.1375E-07, -5E-13
-1.78, -1.5, -0.05, -2.2064E-07, 0, 2.2064999999999998E-07, 0
-1.8, -1.5, -0.05, -2.2734E-07, 0, 2.2729999999999998E-07, -5E-13
-1.82, -1.5, -0.05, -2.3406E-07, -5E-13, 2.3399999999999998E-07, 0
-1.84, -1.5, -0.05, -2.4062E-07, 0, 2.4065E-07, 0
-1.86, -1.5, -0.05, -2.475E-07, 0, 2.473E-07, 0
-1.8800000000000001, -1.5, -0.05, -2.5374E-07, 0, 2.5384999999999996E-07, 5E-13
-1.9000000000000001, -1.5, -0.05, -2.6015999999999997E-07, 0, 2.6024999999999996E-07, 0
-1.92, -1.5, -0.05, -2.666E-07, 0, 2.6669999999999997E-07, -5E-13
-1.94, -1.5, -0.05, -2.7296E-07, 0, 2.7299999999999997E-07, 0
-1.96, -1.5, -0.05, -2.7916E-07, 0, 2.7924999999999996E-07, 0
-1.98, -1.5, -0.05, -2.8566E-07, 0, 2.8564999999999997E-07, -5E-13
-2, -1.5, -0.05, -2.9166E-07, 0, 2.9179999999999995E-07, 0
-2.02, -1.5, -0.05, -2.9797999999999997E-07, -5E-13, 2.98E-07, 0
-2.04, -1.5, -0.05, -3.0402E-07, 0, 3.041E-07, 0
-2.06, -1.5, -0.05, -3.1028E-07, 0, 3.1029999999999997E-07, 5E-13
-2.08, -1.5, -0.05, -3.162E-07, 0, 3.1625E-07, 0
-2.1, -1.5, -0.05, -3.2226E-07, 0, 3.2224999999999996E-07, 0
-2.12, -1.5, -0.05, -3.2812E-07, 0, 3.2815E-07, -5E-13
-2.14, -1.5, -0.05, -3.3404E-07, 0, 3.3409999999999995E-07, 0
-2.16, -1.5, -0.05, -3.402E-07, 0, 3.401E-07, 0
-2.18, -1.5, -0.05, -3.4582E-07, 0, 3.4585E-07, 0
-2.2, -1.5, -0.05, -3.5154E-07, 0, 3.5154999999999994E-07, 0
-2.22, -1.5, -0.05, -3.573E-07, 0, 3.5739999999999996E-07, 0
-2.24, -1.5, -0.05, -3.6305999999999997E-07, 0, 3.6309999999999996E-07, -5E-13
-2.2600000000000002, -1.5, -0.05, -3.6882E-07, 0, 3.6884999999999997E-07, 0
-2.2800000000000002, -1.5, -0.05, -3.7446E-07, 0, 3.7444999999999997E-07, 0
-2.3000000000000003, -1.5, -0.05, -3.799E-07, 0, 3.7999999999999996E-07, -5E-13
-2.32, -1.5, -0.05, -3.8562E-07, 0, 3.8564999999999996E-07, -5E-13
-2.34, -1.5, -0.05, -3.9086E-07, 0, 3.9104999999999994E-07, 0
-2.36, -1.5, -0.05, -3.9646E-07, 0, 3.965E-07, 5E-13
-2.38, -1.5, -0.05, -4.0199999999999997E-07, 5E-13, 4.0189999999999997E-07, -5E-13
-2.4, -1.5, -0.05, -4.0722E-07, 0, 4.0734999999999995E-07, 0
-2.42, -1.5, -0.05, -4.1277999999999997E-07, 0, 4.1279999999999994E-07, -5E-13
-2.44, -1.5, -0.05, -4.1802E-07, 0, 4.1809999999999997E-07, 0
-2.46, -1.5, -0.05, -4.2348E-07, 0, 4.2334999999999994E-07, 0
-2.48, -1.5, -0.05, -4.2868E-07, 0, 4.288E-07, -5E-13
-2.5, -1.5, -0.05, -4.342E-07, 0, 4.3399999999999994E-07, 0
-2.52, -1.5, -0.05, -4.391E-07, 0, 4.3929999999999997E-07, 0
-2.54, -1.5, -0.05, -4.446E-07, -5E-13, 4.4449999999999994E-07, -5E-13
-2.56, -1.5, -0.05, -4.4956E-07, 0, 4.4969999999999996E-07, 0
-2.58, -1.5, -0.05, -4.5476E-07, 0, 4.5479999999999997E-07, 0
-2.6, -1.5, -0.05, -4.5982E-07, 0, 4.6004999999999994E-07, 0
-2.62, -1.5, -0.05, -4.6496E-07, 0, 4.6504999999999995E-07, 0
-2.64, -1.5, -0.05, -4.6984E-07, 0, 4.7009999999999995E-07, -5E-13
-2.66, -1.5, -0.05, -4.7516E-07, 0, 4.7514999999999996E-07, 0
-2.68, -1.5, -0.05, -4.8007999999999994E-07, 0, 4.802E-07, 0
-2.7, -1.5, -0.05, -4.8511999999999994E-07, -5E-13, 4.8519999999999992E-07, 0
-2.72, -1.5, -0.05, -4.9004E-07, 0, 4.9005E-07, 0
-2.74, -1.5, -0.05, -4.949E-07, -5E-13, 4.9489999999999991E-07, 0
-2.7600000000000002, -1.5, -0.05, -4.9972E-07, -5E-13, 4.999E-07, 5E-13
-2.7800000000000002, -1.5, -0.05, -5.0463999999999994E-07, 0, 5.0455E-07, -5E-13
-2.8000000000000003, -1.5, -0.05, -5.095E-07, 0, 5.0955E-07, 0
-2.82, -1.5, -0.05, -5.1428E-07, -5E-13, 5.1425E-07, -5E-13
-2.84, -1.5, -0.05, -5.1901999999999995E-07, 0, 5.1904999999999993E-07, 0
-2.86, -1.5, -0.05, -5.2372E-07, 0, 5.2375E-07, -5E-13
-2.88, -1.5, -0.05, -5.284E-07, 0, 5.285E-07, 0
-2.9, -1.5, -0.05, -5.331E-07, 0, 5.3314999999999993E-07, 0
-2.92, -1.5, -0.05, -5.3812E-07, 0, 5.381E-07, 0
-2.94, -1.5, -0.05, -5.4263999999999994E-07, 0, 5.426499999999999E-07, -5E-13
-2.96, -1.5, -0.05, -5.4721999999999995E-07, 0, 5.4734999999999993E-07, 0
-2.98, -1.5, -0.05, -5.52E-07, 0, 5.52E-07, 0
-3, -1.5, -0.05, -5.5666E-07, 0, 5.5665E-07, 5E-13
0.3, -2, -0.05, 2E-13, 0, 0, -5E-13
0.28, -2, -0.05, 1.6000000000000003E-13, 5E-13, 0, 0
0.26, -2, -0.05, 2.1000000000000001E-13, 0, 0, 5E-13
0.24, -2, -0.05, 3.7000000000000004E-13, 0, 0, 5E-13
0.22, -2, -0.05, 1.1000000000000001E-13, 0, 0, 0
0.2, -2, -0.05, 1.6000000000000003E-13, 0, 0, -5E-13
0.18, -2, -0.05, 1.0000000000000002E-14, -5E-13, 0, 5E-13
0.16, -2, -0.05, 3.2000000000000005E-13, 0, 0, -5E-13
0.14, -2, -0.05, 2.0000000000000003E-14, 0, 0, 0
0.12, -2, -0.05, 1.1000000000000001E-13, 0, 0, 0
0.1, -2, -0.05, -2.2000000000000002E-13, 0, 0, 0
0.08, -2, -0.05, -3.0000000000000005E-14, 0, 0, -5E-13
0.06, -2, -0.05, 1.8000000000000002E-13, 0, 0, -5E-13
0.04, -2, -0.05, -1.3E-13, 0, 0, 0
0.02, -2, -0.05, 1.1000000000000001E-13, 0, 0, 0
0, -2, -0.05, 2.3000000000000003E-13, 0, 0, 5E-13
-0.02, -2, -0.05, 2E-13, 0, 0, -5E-13
-0.04, -2, -0.05, 1.0000000000000002E-14, 0, 0, -5E-13
-0.06, -2, -0.05, -3.0000000000000005E-14, 0, 0, 0
-0.08, -2, -0.05, 3.6000000000000003E-13, 0, 5E-13, 0
-0.1, -2, -0.05, 3.3E-13, 0, 0, 0
-0.12, -2, -0.05, 1.2000000000000002E-13, 0, 0, 0
-0.14, -2, -0.05, -1.1000000000000001E-13, 0, 0, -5E-13
-0.16, -2, -0.05, 3.1000000000000004E-13, 0, 0, 0
-0.18, -2, -0.05, 2.2000000000000002E-13, 0, 0, -5E-13
-0.2, -2, -0.05, 8.0000000000000013E-14, 0, 0, 0
-0.22, -2, -0.05, -2.2000000000000002E-13, 0, 0, 0
-0.24, -2, -0.05, -1.6000000000000003E-13, 0, 0, 0
-0.26, -2, -0.05, 5E-14, 0, 0, 0
-0.28, -2, -0.05, -6.6E-13, 0, 5E-13, 0
-0.3, -2, -0.05, -8.9E-13, 0, 5E-13, 0
-0.32, -2, -0.05, -9.3E-13, 0, 1E-12, 0
-0.34, -2, -0.05, -1.2400000000000002E-12, 0, 1.5E-12, -5E-13
-0.36, -2, -0.05, -1.69E-12, 0, 2.5E-12, 0
-0.38, -2, -0.05, -3.1600000000000003E-12, 0, 2.5E-12, -5E-13
-0.4, -2, -0.05, -4.02E-12, 0, 4E-12, 0
-0.42, -2, -0.05, -5.84E-12, 0, 6E-12, 0
-0.44, -2, -0.05, -8.16E-12, 0, 9E-12, 0
-0.46, -2, -0.05, -1.1970000000000002E-11, 0, 1.25E-11, 0
-0.48, -2, -0.05, -1.666E-11, 0, 1.7E-11, 0
-0.5, -2, -0.05, -2.376E-11, -5E-13, 2.4E-11, 0
-0.52, -2, -0.05, -3.2900000000000004E-11, 0, 3.35E-11, 0
-0.54, -2, -0.05, -4.7650000000000005E-11, 0, 4.75E-11, -5E-13
-0.56, -2, -0.05, -6.485E-11, 0, 6.5E-11, -5E-13
-0.58, -2, -0.05, -9.0140000000000011E-11, 0, 9.05E-11, 0
-0.6, -2, -0.05, -1.2508000000000002E-10, 0, 1.27E-10, -5E-13
-0.62, -2, -0.05, -1.7714000000000002E-10, 0, 1.785E-10, 0
-0.64, -2, -0.05, -2.4798E-10, 0, 2.495E-10, 0
-0.66, -2, -0.05, -3.464E-10, 0, 3.495E-10, 0
-0.68, -2, -0.05, -4.8188E-10, 0, 4.87E-10, -5E-13
-0.70000000000000007, -2, -0.05, -6.7344E-10, 0, 6.71E-10, -5E-13
-0.72, -2, -0.05, -9.143E-10, 0, 9.2E-10, 0
-0.74, -2, -0.05, -1.2398E-09, 0, 1.2454999999999999E-09, 0
